event_time,event_type,organisation_name,place_name,asset_name,asset_type,module_id
2021-02-17 2:26:55,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 22:12:46,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CF-MQK-54,3,
2021-02-17 8:23:06,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 4:51:57,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,
2021-02-21 6:42:05,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 5:27:23,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 10:21:10,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 12:27:45,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 2:31:43,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 7:04:29,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 6:21:41,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 14:04:35,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 5:48:52,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-18 12:59:36,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-15 16:07:22,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-15 19:23:39,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 15:31:47,Connected,Larson-Mccall,Benson Ltd,GR-TDN-28,8,
2021-02-20 0:05:17,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,444-13-0230
2021-02-18 5:39:37,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 5:05:59,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 6:08:56,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 1:02:15,Disconnected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,444-13-0230
2021-02-17 6:07:40,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",BN-HAC-74,3,
2021-02-15 17:44:36,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 8:08:53,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-18 19:15:51,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-21 18:14:00,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-22 18:38:40,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-22 23:55:48,Connected,"Taylor, Flores and Douglas","Wade, Ruiz and Harrison",KL-KYK-17,3,
2021-02-22 6:10:21,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 3:31:10,Connected,Larson-Mccall,Benson Ltd,MO-RQJ-49,8,
2021-02-17 18:56:47,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-22 11:14:21,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 9:16:12,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 2:59:56,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 5:27:03,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 1:06:56,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,
2021-02-21 2:16:16,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 10:25:06,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 8:03:41,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 20:11:14,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-21 5:47:15,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 7:19:55,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-21 14:08:06,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,
2021-02-21 11:38:54,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 18:16:44,Disconnected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,478-66-3754
2021-02-23 2:00:08,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,PD-PFG-92,3,
2021-02-16 19:56:12,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-19 12:24:03,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 16:15:09,Connected,"Taylor, Flores and Douglas",Smith Ltd,ZE-KHP-90,3,
2021-02-23 7:06:19,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-18 15:08:20,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,IO-MMI-57,3,
2021-02-18 8:18:52,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 14:46:02,Connected,Larson-Mccall,Benson Ltd,XX-PXF-22,8,
2021-02-16 13:11:36,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 21:24:40,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-23 5:55:47,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 6:51:06,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 7:45:20,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 23:26:52,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-21 17:15:13,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 20:23:13,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 17:39:16,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 3:48:16,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 18:31:00,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-17 5:29:32,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,591-45-2627
2021-02-20 7:58:41,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 5:56:14,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 3:00:17,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 18:59:00,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-20 11:49:08,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 2:45:08,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,YW-QRR-91,3,
2021-02-21 6:09:05,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 3:42:56,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 5:11:14,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,IO-MMI-57,3,
2021-02-16 4:31:51,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 3:25:18,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 9:33:43,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 16:15:08,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",EW-ONE-19,3,
2021-02-18 8:00:50,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 13:15:07,Connected,"Taylor, Flores and Douglas","Martinez, Pruitt and Wheeler",KN-GWX-65,3,
2021-02-20 9:31:06,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 11:17:04,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 8:17:26,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 5:46:10,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,509-27-8182
2021-02-21 4:59:57,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 6:59:25,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 17:52:29,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 10:00:56,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 7:59:02,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 8:00:23,Connected,"Taylor, Flores and Douglas","Wade, Ruiz and Harrison",KL-KYK-17,3,
2021-02-18 11:40:58,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 11:30:47,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 2:30:49,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 7:23:23,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 6:22:26,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 3:17:03,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,877-10-5115
2021-02-21 11:19:51,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 6:25:02,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 14:00:08,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",EW-ONE-19,3,
2021-02-19 3:00:21,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-17 5:16:03,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 10:23:54,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 15:44:23,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 3:41:55,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 9:58:08,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 2:59:14,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 8:45:51,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CF-MQK-54,3,
2021-02-21 11:45:46,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-22 2:38:24,Connected,"Taylor, Flores and Douglas",Torres-Wilson,XO-BQH-64,3,
2021-02-19 10:54:30,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 4:15:20,Connected,"Taylor, Flores and Douglas","Booth, Gregory and Saunders",ZU-MOT-42,3,
2021-02-21 8:27:45,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 17:32:20,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,IO-MMI-57,3,
2021-02-22 7:20:32,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-15 20:12:45,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 17:00:07,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,PD-PFG-92,3,
2021-02-16 11:24:40,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 18:40:09,Disconnected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,324-50-2046
2021-02-21 20:40:21,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 2:56:45,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-22 2:10:45,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 12:55:41,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 7:15:11,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 10:34:39,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 6:33:40,Connected,Larson-Mccall,"Aguilar, Price and Clark",CJ-KWS-16,8,
2021-02-19 15:28:42,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 14:52:33,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 5:44:21,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 4:18:51,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 22:41:48,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-16 2:17:46,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 5:44:58,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 21:30:07,Connected,"Taylor, Flores and Douglas","Martinez, Pruitt and Wheeler",KN-GWX-65,3,
2021-02-19 11:57:27,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 0:30:20,Connected,"Taylor, Flores and Douglas","Parks, Nash and Espinoza",YN-NZP-03,3,
2021-02-22 9:30:32,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-22 6:19:33,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 3:23:11,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-22 13:34:51,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 2:13:17,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 15:59:04,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 5:00:20,Connected,"Taylor, Flores and Douglas","Parks, Nash and Espinoza",YN-NZP-03,3,
2021-02-15 15:59:21,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 8:29:01,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-19 6:35:19,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 18:59:31,Connected,"Taylor, Flores and Douglas",Hunter-Shepherd,YS-YEI-18,3,
2021-02-20 2:52:44,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-22 19:24:59,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-21 15:50:03,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 6:30:05,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 19:03:11,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 16:17:19,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 17:53:47,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CF-MQK-54,3,
2021-02-22 9:15:57,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 11:00:08,Connected,"Taylor, Flores and Douglas","Martinez, Pruitt and Wheeler",KN-GWX-65,3,
2021-02-18 10:23:03,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,
2021-02-17 14:58:30,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CF-MQK-54,3,
2021-02-16 11:14:57,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 5:27:41,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 2:42:54,Connected,"Taylor, Flores and Douglas",Alvarado-Alexander,QT-LTC-56,3,
2021-02-19 15:19:39,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 16:15:50,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,WF-QFJ-09,3,
2021-02-19 2:00:07,Connected,"Taylor, Flores and Douglas",Alvarado-Alexander,QT-LTC-56,3,
2021-02-22 12:41:04,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 15:45:32,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 9:31:20,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-22 15:31:10,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-18 14:00:08,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,PD-PFG-92,3,
2021-02-20 22:39:57,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-19 19:03:53,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-20 12:59:20,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 22:45:15,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-17 19:49:31,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-23 3:46:16,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 2:53:43,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-21 9:07:59,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 13:15:21,Connected,"Taylor, Flores and Douglas","Parks, Nash and Espinoza",YN-NZP-03,3,
2021-02-22 8:28:39,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 22:55:01,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-19 12:49:08,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 6:50:36,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 20:47:22,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,WF-QFJ-09,3,
2021-02-16 17:01:23,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 8:40:40,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 10:11:40,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 9:02:09,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 15:03:19,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-15 16:51:31,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-18 11:16:48,Connected,Larson-Mccall,Benson Ltd,GR-TDN-28,8,
2021-02-21 11:08:05,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,
2021-02-20 3:24:50,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 19:36:08,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-18 10:42:13,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-23 4:44:17,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 22:59:38,Connected,"Taylor, Flores and Douglas","Booth, Gregory and Saunders",ZU-MOT-42,3,
2021-02-19 11:18:58,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 23:06:12,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,YW-QRR-91,3,
2021-02-22 11:09:45,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 17:03:25,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 14:01:57,Connected,Larson-Mccall,Benson Ltd,XX-PXF-22,8,
2021-02-20 19:53:54,Connected,"Taylor, Flores and Douglas",Diaz Inc,ME-SZR-11,3,
2021-02-17 16:37:40,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",BN-HAC-74,3,
2021-02-16 6:17:48,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 8:56:11,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-18 1:06:22,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",EW-ONE-19,3,
2021-02-20 12:17:20,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,IO-MMI-57,3,
2021-02-20 9:43:13,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 9:41:41,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 5:29:26,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 9:30:59,Connected,Larson-Mccall,Benson Ltd,XX-PXF-22,8,
2021-02-21 9:58:28,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 3:30:08,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,YW-QRR-91,3,
2021-02-22 3:45:47,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-17 8:14:00,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 20:59:14,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-19 19:43:58,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-20 13:08:47,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 2:46:11,Connected,Larson-Mccall,Benson Ltd,MO-RQJ-49,8,
2021-02-19 16:23:04,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,
2021-02-22 0:16:25,Connected,Larson-Mccall,"Aguilar, Price and Clark",CJ-KWS-16,8,
2021-02-23 8:08:21,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 11:04:10,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 10:10:03,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 13:44:16,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 19:58:55,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-17 8:39:48,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 20:46:18,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-17 18:14:31,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 19:29:16,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-19 13:09:57,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 0:24:37,Connected,"Taylor, Flores and Douglas","Booth, Gregory and Saunders",ZU-MOT-42,3,
2021-02-22 0:30:12,Connected,Larson-Mccall,Benson Ltd,XX-PXF-22,8,
2021-02-21 3:03:16,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-21 14:10:03,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 9:53:13,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 6:59:01,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-22 13:15:08,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",EW-ONE-19,3,
2021-02-20 5:46:52,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 18:33:27,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 4:40:56,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 9:18:02,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 2:26:12,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-22 2:38:50,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 13:44:02,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 11:20:07,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 5:37:41,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 18:26:32,Disconnected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-21 12:29:38,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 2:15:49,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 2:07:18,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-18 8:05:54,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 22:34:25,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-17 17:16:22,Connected,"Taylor, Flores and Douglas",Smith Ltd,ZE-KHP-90,3,
2021-02-21 2:45:12,Connected,"Taylor, Flores and Douglas",Lane Inc,KH-QQF-62,3,
2021-02-20 5:48:59,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 12:50:34,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 13:50:05,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 20:36:55,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,
2021-02-22 8:40:34,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 21:19:09,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-21 8:41:53,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 5:55:22,Disconnected,Larson-Mccall,"Aguilar, Price and Clark",BM-LAS-19,8,
2021-02-16 21:06:24,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-22 11:35:08,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 16:12:50,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 16:36:19,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 6:05:18,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
